Sample Date,Address,1st Draw,2/3 Min,5 Min
6/9/16 6:42,32XX S CARPENTER ST,6.1,26,7.6
5/5/19,32XX S CARPENTER ST,5.6,17,2.5
10/30/19,32XX S CARPENTER ST,See Follow-Up Sequential Sampling Table for Results,,
7/9/23 14:34,32XX S CARPENTER ST ,<0.5,<0.5,<0.5
5/14/24 18:21,32XX S CARPENTER ST ,<0.5,0.8,0.7
9/20/16,32XX S EMERALD AVE,11,3.3,3
8/5/17,32XX S EMERALD AVE,< 1,< 1,< 1
6/19/18,32XX S EMERALD AVE,< 1,< 1,< 1
6/29/18,32XX S EMERALD AVE,< 1,< 1,< 1
3/23/19,32XX S EMERALD AVE,1.1,< 1,< 1
4/19/19,32XX S EMERALD AVE,4.2,1.5,1.3
9/12/21 9:15,32XX S EMERALD AVE,4.1,2.1,2.1
10/27/22 9:00,32XX S EMERALD AVE ,<0.5,<0.5,<0.5
9/28/23 4:00,32XX S EMERALD AVE ,3.9,4.4,3.1
11/3/18,32XX S GREEN ST,6.8,11,2.1
11/20/18,32XX S GREEN ST,5.8,2.3,2
9/1/16,32XX S HALSTED ST,< 1,< 1,< 1
2/21/20,32XX S HAMILTON AVE,< 1,< 1,< 1
8/15/21 7:00,32XX S HAMILTON AVE ,<1.0,<1.0,<1.0
11/30/21 10:00,32XX S HAMILTON AVE ,9.6,7.9,5.1
1/19/19,32XX S HARDING AVE,5.4,1.8,1.5
11/18/19,32XX S HOYNE AVE,2.9,1.2,1
8/23/23 7:16,32XX S HOYNE AVE ,0.8,0.7,0.8
10/1/21 14:00,32XX S Karlov Ave ,9.1,3.8,3.5
11/20/22 6:30,32XX S KARLOV AVE ,7.2,4,2.7
1/26/24 6:00,32XX S KARLOV AVE ,2.3,0.6,<0.5
10/24/21 22:10,32XX S LAWNDALE AVE ,6.7,6.7,2.9
6/14/16,32XX S LEAVITT ST,< 1,< 1,< 1
3/14/24 13:00,32XX S LEAVITT ST ,2.5,1.8,1.7
5/29/18,32XX S LITUANICA AVE,25,3.5,3.3
8/10/18,32XX S LITUANICA AVE,See Follow-Up Sequential Sampling Table for Results,,
5/29/18,32XX S LITUANICA AVE,25,3.5,3.3
7/9/18,32XX S LOWE AVE,10,1.7,1.8
3/9/20,32XX S LOWE AVE,6.3,3.3,2.5
4/23/19,32XX S LOWE AVE,29,10,7.7
8/27/19,32XX S LOWE AVE,See Follow-Up Sequential Sampling Table for Results,,
4/23/19,32XX S LOWE AVE,29,10,7.7
9/12/21 7:05,32XX S LOWE AVE ,<1.0,<1.0,<1.0
2/2/17,32XX S MAY ST,5.3,7,9.3
3/3/18,32XX S MAY ST,3,5.2,6.1
10/29/19,32XX S MAY ST,1.1,1.2,1
6/8/21,32XX S MAY ST,3.5,5,2
5/21/24 5:57,32XX S MAY ST ,14,7.8,4.2
6/3/24 19:40,32XX S MAY ST ,1,1,1
6/24/23 8:40,32XX S MORGAN ST ,2.3,<0.5,<0.5
7/9/18,32XX S NORMAL AVE,< 1,< 1,< 1
11/4/18,32XX S NORMAL AVE,2.3,2,1.7
12/2/19,32XX S PARNELL AVE,< 1,< 1,< 1
12/25/23 7:37,32XX S PARNELL AVE ,4.8,4.9,3.3
4/18/19,32XX S PAULINA ST,4.7,10,3
1/6/22 7:50,32XX S PAULINA ST ,<0.5,<0.5,<0.5
12/14/21 6:55,32XX S PRAIRIE AVE ,<0.5,<0.5,<0.5
4/11/19,32XX S PRINCETON AVE,4.9,5.5,3.2
10/21/22 13:00,32XX S PRINCETON AVE ,2.4,3.1,2.3
8/30/19,32XX S RACINE AVE,20,9.3,8.5
,32XX S RACINE AVE,Customer declined further testing,,
8/7/23 14:00,32XX S RACINE AVE ,6.7,3.4,3
3/2/21,32XX S SHIELDS AVE,< 1,< 1,< 1
2/4/20,32XX S STATE ST,1.1,< 1,< 1
11/10/19,32XX S STEWART AVE,< 1,< 1,< 1
4/18/21,32XX S STEWART AVE,< 1,< 1,< 1
2/23/22 7:00,32XX S STEWART AVE ,0.6,<0.5,<0.5
8/16/18,32XX S THROOP ST,3,4.2,4.1
3/29/19,32XX S UNION ,See Follow-Up Sequential Sampling Table for Results,,
1/7/19,32XX S UNION ,7.7,15,2.8
11/21/18,32XX S UNION AVE,5.4,8.4,3.5
12/18/23 8:53,32XX S UNION AVE,0.8,<0.5,<0.5
1/7/19,32XX S UNION AVE,7.7,15,2.8
10/19/21,32XX S UNION AVE,15,17,5.9
9/15/22,32XX S UNION AVE,See Follow-Up Sequential Sampling Table for Results,,
10/19/21,32XX S UNION AVE,15,17,5.9
12/10/21,32XX S UNION AVE,See Follow-Up Sequential Sampling Table for Results,,
10/4/22 8:00,32XX S UNION AVE ,4.3,5.8,3.5
1/24/24 7:48,32XX S UNION AVE ,5.1,4.4,3
3/28/24 7:00,32XX S UNION AVE ,1.5,2.1,0.8
10/19/21 11:00,32XX S UNION AVE ,15,17,5.9
11/17/20,32XX S WALLACE ST,3.3,3.4,2.4
11/2/16,32XX S WELLS ST,1,< 1,< 1
7/17/18,32XX S WELLS ST,9.4,4.9,3.3
8/29/18,32XX S WELLS ST,1.6,3.3,2.4
10/13/19,32XX S WELLS ST,2.4,2.1,2
10/13/19,32XX S WELLS ST,< 1,2.7,< 1
10/13/19,32XX S WELLS ST,< 1,< 1,1.7
6/24/18,32XX W 108TH PL,< 1,< 1,< 1
8/1/16,32XX W 108TH ST,4,10,2.3
8/24/16,32XX W 108TH ST,3.5,6,6.4
5/20/21,32XX W 108TH ST,6,8.3,1.3
2/17/19,32XX W 109 ST,4.4,8.8,1.4
5/5/19,32XX W 109TH ST,1.4,2.3,< 1
4/2/19,32XX W 110TH ST,1.1,1.1,1.3
5/25/16,32XX W 112TH PL,6.2,13,2.4
6/6/19,32XX W 112TH PL,6.1,20,3.2
6/6/19,32XX W 112TH PL,6.1,20,3.2
10/27/19,32XX W 112TH PL,See Follow-Up Sequential Sampling Table for Results,,
11/12/16,32XX W 114TH ST,1.4,1.3,1.1
11/20/19,32XX W 114TH ST,4.8,8.8,1.2
10/29/20,32XX W 114TH ST,4.4,8.1,1.8
9/27/22 18:05,32XX W 114TH ST ,5.7,6.8,2.7
11/21/23 16:00,32XX W 23RD ST ,<0.5,<0.5,<0.5
8/2/20,32XX W 38TH PL,2.9,3.9,2.8
9/13/22 4:30,32XX W 38TH PL ,2.3,2.2,2.1
2/28/17,32XX W 62ND PL,< 1,< 1,< 1
10/2/23 6:41,32XX W 62ND PL ,0.7,<0.5,<0.5
10/29/19,32XX W 62ND ST,1.5,2.2,< 1
1/25/24,32XX W 62ND ST,See Follow-Up Sequential Sampling Table for Results,,
11/10/23 6:20,32XX W 62ND ST ,25,3.3,1.4
11/10/23 6:20,32XX W 62ND ST ,25,3.3,1.4
6/18/19,32XX W 64TH ST,< 1,< 1,< 1
7/27/23 6:30,32XX W 65TH ST ,2.2,3.8,1.8
5/14/24 14:00,32XX W 66TH ST ,7.5,16,7.9
4/9/17,32XX W 71STST,1.7,< 1,< 1
7/30/19,32XX W 83RD PL,4.1,8.3,3.7
8/21/19,32XX W 83RD PL,3.8,5.5,2.7
3/4/19,32XX W 83RD ST,< 1,< 1,< 1
5/28/19,32XX W 83RD ST,1.7,2,1
8/21/19,32XX W 83RD ST,4.8,13,1.8
3/17/24 10:45,32XX W 83RD ST ,2.9,4,1.1
2/14/19,32XX W 84TH PL,9.3,6.9,1.9
12/24/19,32XX W 84TH PL,40,7,3.7
9/13/21,32XX W 84TH PL,See Follow-Up Sequential Sampling Table for Results,,
10/14/23 5:30,32XX W 84TH ST ,3.8,4.8,2.2
12/13/23,32XX W 85TH ST,See Follow-Up Sequential Sampling Table for Results,,
10/19/23 9:00,32XX W 85TH ST ,17,11,7.5
10/19/23 9:00,32XX W 85TH ST ,17,11,7.5
9/12/17,32XX W ALTGELD ST,< 1,< 1,< 1
8/8/18,32XX W ALTGELD ST,1.3,< 1,< 1
5/18/19,32XX W ARDMORE ,See Follow-Up Sequential Sampling Table for Results,,
4/2/19,32XX W ARDMORE ,7.4,17,3.9
11/4/16,32XX W ARDMORE AVE,3.4,2.1,1.2
11/21/20,32XX W ARDMORE AVE,3.8,9.7,1.4
4/2/19,32XX W ARDMORE AVE,7.4,17,3.9
7/2/18,32XX W ARGYLE ST,< 1,< 1,< 1
3/31/19,32XX W ARGYLE ST,< 1,< 1,< 1
12/8/22 18:41,32XX W ARGYLE ST ,<0.5,<0.5,<0.5
4/30/19,32XX W ARMITAGE AVE,< 1,< 1,< 1
7/23/19,32XX W ARMITAGE AVE,< 1,< 1,< 1
3/1/22 8:12,32XX W ARMITAGE AVE ,<0.5,<0.5,<0.5
11/3/22 5:14,32XX W ARMITAGE AVE ,<0.5,<0.5,<0.5
1/4/23 6:00,32XX W ARMITAGE AVE ,2.2,2.5,2.4
9/11/19,32XX W BEACH AVE,10,6.8,5.5
1/4/20,32XX W BEACH AVE,13,5.8,2.5
4/8/24 8:07,32XX W BEACH AVE ,<0.5,<0.5,0.7
4/25/24 6:12,32XX W BEACH AVE ,<0.5,0.7,<0.5
4/15/24 6:38,32XX W BELDEN AVE ,12,3.2,2.2
6/17/24 8:00,32XX W BELLE PLAINE AVE,1.2,2.3,0.9
4/24/23 7:00,32XX W BELLE PLAINE AVE ,1.8,1.9,1.7
8/8/18,32XX W BERTEAU AVE,4.1,1.8,1.7
6/7/23 7:00,32XX W BERTEAU AVE ,5.3,11,2
4/23/19,32XX W CARROLL AVE,4,4.8,2.1
9/16/20,32XX W CARROLL AVE,3.9,14,6
5/29/20,32XX W CORTEZ ST,< 1,< 1,< 1
11/17/22 8:00,32XX W CORTEZ ST ,7.2,44,17
3/24/19,32XX W CRYSTAL ST,1.1,1.2,< 1
4/29/19,32XX W CRYSTAL ST,< 1,< 1,< 1
10/8/19,32XX W CRYSTAL ST,10,7.7,5.7
10/1/21 17:15,32XX W Dickens Ave ,7.3,10,3.8
10/31/19,32XX W DIVERSEY AVE,< 1,< 1,< 1
6/28/17,32XX W DIVISION ST,2.1,7.8,5.8
4/20/24 7:30,32XX W DIVISION ST ,<0.5,<0.5,<0.5
11/16/19,32XX W DOUGLAS BLVD,< 1,< 1,< 1
5/13/24 6:37,32XX W EASTWOOD AVE ,5.1,8.3,3
5/20/21,32XX W EVERGREEN AVE,3.7,1.2,1.3
12/9/21 7:00,32XX W FLOURNOY ST ,<0.5,<0.5,<0.5
2/22/21,32XX W FULLERTON AVE,< 1,< 1,< 1
12/29/21 8:55,32XX W FULTON BLVD ,5,7.7,3.4
11/19/22 8:08,32XX W FULTON ST ,5.2,2.1,2.9
5/20/18,32XX W GEORGE ST,< 1,< 1,< 1
4/4/19,32XX W GEORGE ST,< 1,< 1,< 1
8/18/21 8:41,32XX W GEORGE ST ,<1.0,<1.0,<1.0
8/20/18,32XX W HADDON AVE,< 1,< 1,< 1
5/10/21,32XX W HADDON AVE,< 1,< 1,< 1
3/7/23 8:00,32XX W HARRISON ST ,3.4,4.6,1.7
12/15/19,32XX W HIRSCH ST,< 1,2,1.2
3/20/21,32XX W HIRSCH ST,2.1,5,5.3
5/13/23 18:27,32XX W Hirsch St ,<0.5,<0.5,<0.5
11/9/20,32XX W HOLLYWOOD AVE,3.5,6.6,2.2
11/5/17,32XX W LE MOYNE ST,< 1,< 1,< 1
3/9/21,32XX W LE MOYNE ST,4.6,2.9,1.9
5/13/24 6:00,32XX W LE MOYNE ST ,14,13,4.5
10/29/18,32XX W LELAND AVE,< 1,< 1,< 1
11/11/18,32XX W LELAND AVE,< 1,< 1,< 1
7/2/20,32XX W LELAND AVE,< 1,< 1,< 1
1/6/21,32XX W LELAND AVE,< 1,< 1,< 1
12/21/21 8:06,32XX W LELAND AVE,1.5,2.3,1.4
10/5/22 10:10,32XX W LELAND AVE ,<0.5,<0.5,<0.5
10/27/22 6:30,32XX W LELAND AVE ,<0.5,<0.5,<0.5
11/19/22 7:35,32XX W LELAND AVE ,<0.5,<0.5,<0.5
11/9/23 12:12,32XX W LEXINGTON ST ,4.4,4.3,3.3
11/9/23 12:12,32XX W LEXINGTON ST ,4.4,4.3,3.3
4/5/19,32XX W MCLEAN AVE,1.8,1.2,1
2/12/20,32XX W MCLEAN AVE,2,1.1,< 1
8/22/16,32XX W PALMER ST,1.1,< 1,< 1
11/7/16,32XX W PALMER ST,< 1,< 1,< 1
11/17/19,32XX W PALMER ST,2.7,2.9,1.5
11/21/22 8:20,32XX W PALMER ST ,1.5,1.4,1.1
3/24/24 6:15,32XX W PALMER ST ,1,0.7,0.7
6/25/18,32XX W PIERCE AVE,5.9,< 1,< 1
5/15/24 4:50,32XX W PIERCE AVE,3.8,15,2.9
4/9/19,32XX W POTOMAC AVE,2.6,2.3,< 1
6/18/22 6:00,32XX W POTOMAC AVE ,4.6,3.2,2.3
8/14/16,32XX W SUNNYSIDE AVE,< 1,< 1,< 1
8/7/23 5:35,32XX W SUNNYSIDE AVE ,2.6,4.6,3.4
2/2/20,32XX W THOMAS ST,1.4,2.1,< 1
4/8/17,32XX W VICTORIA ST,2,< 1,< 1
11/8/22 6:05,32XX W VICTORIA ST ,3.5,6.3,2.2
4/25/21,32XX W WABANSIA AVE,< 1,< 1,< 1
3/17/23 8:00,32XX W WABANSIA AVE ,2.6,2.3,2.2
6/13/24 6:47,32XX W WABANSIA AVE ,0.8,<0.5,<0.5
10/7/16,32XX W WALNUT ST,1.3,6,1.9
8/22/18,32XX W WARNER AVE,2.4,7.2,3
5/25/22 23:18,32XX W WARNER AVE ,0.7,<0.5,<0.5
9/25/20,32XX W WARREN BLVD,4.6,12,7.3
6/11/18,32XX W WASHINGTON BLVD,< 1,< 1,< 1
10/27/19,32XX W WASHINGTON BLVD,7.7,7.9,6.3
12/16/19,32XX W WASHINGTON BLVD,5.7,1.7,1.2
7/19/23 6:04,32XX W Washington Blvd ,5.1,5.5,3.9
6/20/18,32XX W WELLINGTON AVE,< 1,< 1,< 1
9/4/22 12:29,32XX W WELLINGTON AVE ,<0.5,<0.5,<0.5
1/23/17,32XX W WRIGHTWOOD AVE,2.4,1,< 1
1/2/20,32XX W WRIGHTWOOD AVE,< 1,< 1,< 1
7/17/22 8:35,32XX W WRIGHTWOOD AVE ,4,1.8,1.3
5/12/21,33XX E 136TH ST,2.6,3.3,2.2
6/15/18,33XX E CLIFTON AVE,< 1,< 1,< 1
2/17/19,33XX N ALBANY AVE,12,2.4,1.5
4/2/19,33XX N ALBANY AVE,7.1,8.4,2.5
5/16/19,33XX N ALBANY AVE,5.5,4.1,3.3
7/3/19,33XX N ALBANY AVE,1.9,7.8,1.8
5/2/23 4:56,33XX N ALBANY AVE ,4,7.3,2.7
7/17/23 7:00,33XX N AUSTIN AVE ,3.1,8.7,5.4
7/10/18,33XX N AVERS AVE,2.7,4.3,3.4
2/10/19,33XX N AVERS AVE,3.2,1.7,1.4
11/20/19,33XX N AVERS AVE,5.1,2.4,2
12/13/21 17:22,33XX N AVERS AVE ,4.5,6.8,2.8
3/15/23 14:28,33XX N AVERS AVE ,1.5,1.4,1.5
4/23/23 19:13,33XX N AVERS AVE ,2.8,3.2,2.6
8/16/18,33XX N BELL AVE,3.7,14,4.3
11/12/18,33XX N BELL AVE,3.3,2.1,1.5
12/5/18,33XX N BELL AVE,< 1,< 1,< 1
7/22/19,33XX N BELL AVE,< 1,< 1,< 1
7/29/21 5:20,33XX N BELL AVE ,<1.0,<1.0,<1.0
11/8/18,33XX N CENTRAL PARK AVE,3.2,2.5,2.4
2/13/19,33XX N CENTRAL PARK AVE,2.8,2.7,< 1
10/28/19,33XX N CENTRAL PARK AVE,1.7,4.4,1.9
10/10/21 7:22,33XX N CENTRAL PARK AVE ,<1.0,<1.0,<1.0
6/11/18,33XX N CLIFTON AVE,< 1,< 1,< 1
5/1/19,33XX N CLIFTON AVE,< 1,< 1,< 1
4/2/21,33XX N CLIFTON AVE,< 1,< 1,< 1
4/2/22 8:00,33XX N CLIFTON AVE ,<0.5,<0.5,<0.5
8/30/22 20:15,33XX N CLIFTON AVE ,<0.5,<0.5,<0.5
9/9/23 8:41,33XX N CLIFTON AVE ,<0.5,<0.5,<0.5
7/15/18,33XX N DAMEN AVE,< 1,< 1,< 1
8/11/19,33XX N DAMEN AVE,< 1,< 1,< 1
5/18/24 7:47,33XX N DAMEN AVE,<0.5,<0.5,<0.5
8/9/21 5:13,33XX N DAMEN AVE ,<1.0,<1.0,<1.0
11/9/22 6:46,33XX N DRAKE AVE ,2.1,<0.5,<0.5
12/11/22 9:45,33XX N DRAKE AVE ,6.1,2.2,2
10/10/20,33XX N GREENVIEW AVE,< 1,< 1,< 1
10/10/19,33XX N HALSTED ST,< 1,< 1,< 1
1/3/17,33XX N HAMILTON AVE,2,< 1,< 1
4/7/17,33XX N HAMILTON AVE,1.5,< 1,1.1
7/7/18,33XX N HAMILTON AVE,< 1,< 1,< 1
3/18/19,33XX N HAMILTON AVE,3.5,14,3
3/31/20,33XX N HAMILTON AVE,1.2,3.5,< 1
12/6/22 8:20,33XX N HAMILTON AVE ,3,1.9,1.4
4/9/19,33XX N HAMLIN AVE,6.8,9.2,3.1
12/29/22 5:00,33XX N HAMLIN AVE ,7.4,7.5,2.9
2/1/23 5:45,33XX N Hamlin Ave ,1.7,9.4,4.2
10/10/22 6:13,33XX N HARDING AVE ,2.1,2,1.9
11/21/22 10:40,33XX N HARDING AVE ,5.9,4,1.3
7/7/18,33XX N HOYNE AVE,< 1,< 1,< 1
11/27/19,33XX N HOYNE AVE,< 1,< 1,< 1
10/11/18,33XX N HOYNE AVE,5.1,19,6.2
9/13/22,33XX N HOYNE AVE,See Follow-Up Sequential Sampling Table for Results,,
2/4/22 6:30,33XX N KARLOV AVE ,3,0.9,0.7
3/7/23 7:11,33XX N KARLOV AVE ,2.4,4.3,1.7
5/23/16,33XX N KEATING AVE,3.9,5.4,3.5
3/22/19,33XX N KEATING AVE,3.3,8.3,2
6/15/23 7:37,33XX N KEATING AVE ,3.9,11,4.1
1/23/24 7:18,33XX N KEATING AVE ,1.6,<0.5,<0.5
9/17/16,33XX N KEDZIE AVE,7,4.9,4.2
5/2/21,33XX N KEDZIE AVE,5.5,5.9,2.9
8/5/18,33XX N KENMORE AVE,< 1,< 1,< 1
11/5/18,33XX N KENMORE AVE,< 1,< 1,< 1
4/8/19,33XX N KENMORE AVE,< 1,< 1,< 1
4/15/20,33XX N KENMORE AVE,< 1,< 1,< 1
10/26/20,33XX N KENMORE AVE,< 1,< 1,< 1
4/15/24 7:12,33XX N KENMORE AVE ,0.5,<0.5,<0.5
4/12/19,33XX N KENNETH AVE,5,6.1,2.5
7/28/19,33XX N KILBOURN AVE,3,6.6,3.3
10/22/20,33XX N KILBOURN AVE,1.4,3.6,2.3
10/31/22 2:10,33XX N KILBOURN AVE ,<0.5,<0.5,<0.5
11/21/22 10:00,33XX N KILBOURN AVE ,1.2,1.3,1.2
5/31/24 9:14,33XX N KILBOURN AVE ,1.1,1.3,1.6
7/21/19,33XX N KILDARE AVE,5.8,4.7,4.5
5/19/21,33XX N KILDARE AVE,4.7,11,2.4
7/21/16,33XX N KILPATRICK AVE,3.9,2.5,2.4
4/22/19,33XX N KILPATRICK AVE,1.6,3.2,1.3
5/11/21,33XX N KILPATRICK AVE,1.5,2.4,1.7
8/26/19,33XX N KILPATRICK AVE,5,21,4.1
8/26/19,33XX N KILPATRICK AVE,5,21,4.1
1/30/20 15:00,33XX N KILPATRICK AVE,See Follow-Up Sequential Sampling Table for Results,,
4/17/18,33XX N KOLMAR AVE,1.3,< 1,1.1
11/24/19,33XX N KOLMAR AVE,3.3,5.7,1.3
2/18/23 5:18,33XX N KOLMAR AVE ,3.6,8,1.6
6/30/21,33XX N KOSTNER AVE,1.6,2.9,< 1
6/2/23 14:24,33XX N KOSTNER AVE ,2,4.2,1.5
9/19/16,33XX N LAKE SHORE DR,< 1,< 1,< 1
8/19/18,33XX N LAKE SHORE DR,< 1,< 1,< 1
12/29/22 17:17,33XX N LAKE SHORE DR,<0.5,<0.5,<0.5
6/26/22 10:29,33XX N LAKE SHORE DR ,<0.5,<0.5,<0.5
6/18/18,33XX N LAKEWOOD AVE,< 1,< 1,< 1
8/5/18,33XX N LAKEWOOD AVE,< 1,< 1,< 1
4/15/19,33XX N LAKEWOOD AVE,1.6,1.4,1.1
8/31/22,33XX N LAKEWOOD AVE,See Follow-Up Sequential Sampling Table for Results,,
7/15/22 7:09,33XX N LAKEWOOD AVE ,4.8,15,4.9
7/15/22 7:09,33XX N LAKEWOOD AVE ,4.8,15,4.9
8/20/19,33XX N LAWNDALE AVE,3.6,14,3.3
1/22/20,33XX N LAWNDALE AVE,< 1,< 1,< 1
12/18/23,33XX N LAWNDALE AVE,See Follow-Up Sequential Sampling Table for Results,,
10/3/23 15:32,33XX N LAWNDALE AVE ,5.6,18,3.4
10/3/23 15:32,33XX N LAWNDALE AVE ,5.6,18,3.4
8/2/18,33XX N LEAVITT ST,< 1,< 1,< 1
8/25/18,33XX N LEAVITT ST,< 1,< 1,< 1
12/9/19,33XX N LEAVITT ST,3.9,4.4,1.6
11/26/22 17:43,33XX N LEAVITT ST,2,1.7,1.6
10/13/22 5:05,33XX N LEAVITT ST ,7,5.1,4.2
3/4/23 7:33,33XX N LEAVITT ST ,<0.5,<0.5,<0.5
6/1/24 8:00,33XX N LEAVITT ST ,<0.5,<0.5,<0.5
2/22/19,33XX N LONG AVE,< 1,< 1,< 1
11/29/16,33XX N MARSHFIELD AVE,2.3,5,4.5
4/26/19,33XX N MENARD AVE,2,< 1,< 1
1/25/18,33XX N MONTICELLO AVE,2,1.4,1.2
5/11/23 9:30,33XX N MONTICELLO AVE ,3.8,4.6,2.4
4/13/24 7:30,33XX N MONTICELLO AVE ,<0.5,<0.5,<0.5
10/26/21 5:40,33XX N NARRAGANSETT AVE ,1.5,3.4,1.3
5/17/19,33XX N NATCHEZ AVE,2.9,7.9,1.3
4/16/19,33XX N NATOMA AVE,6.4,8.7,3
11/20/19,33XX N NATOMA AVE,4.7,7.6,3.4
5/8/19,33XX N NEENAH AVE,1.6,12,1
11/13/19,33XX N NEENAH AVE,< 1,< 1,< 1
8/17/19,33XX N NEVA ,See Follow-Up Sequential Sampling Table for Results,,
4/16/19,33XX N NEVA ,5.7,22,4.1
4/16/19,33XX N NEVA AVE,5.7,22,4.1
3/27/24,33XX N NEVA AVE,See Follow-Up Sequential Sampling Table for Results,,
2/20/24 7:01,33XX N NEVA AVE ,16,0.9,<0.5
2/20/24 7:01,33XX N NEVA AVE ,16,0.9,<0.5
8/16/23 8:00,33XX N NEVA AVE ,7.5,9.5,4.2
8/14/16,33XX N NEW ENGLAND AVE,2.8,3.6,2.9
10/16/19,33XX N NEW ENGLAND AVE,1.3,3.3,1.8
11/15/19,33XX N NEW ENGLAND AVE,3.8,2.7,1.8
4/8/21,33XX N NEW ENGLAND AVE,2.1,4.3,2
11/3/19,33XX N NEWCASTLE AVE,< 1,2.1,< 1
3/22/19,33XX N NEWLAND AVE,1.2,2.5,2
10/14/19,33XX N NEWLAND AVE,12,20,5.7
12/1/21,33XX N NEWLAND AVE,See Follow-Up Sequential Sampling Table for Results,,
11/21/22 16:00,33XX N NORDICA AVE ,6.9,8.2,2.3
7/5/23 7:15,33XX N NORDICA AVE ,0.8,<0.5,<0.5
8/30/23 6:52,33XX N NORDICA AVE ,<0.5,<0.5,<0.5
1/30/24 5:07,33XX N NORDICA AVE ,2.1,1,0.7
11/21/19,33XX N NORMANDY AVE,3.5,8.1,3.2
1/8/20,33XX N NORMANDY AVE,3.8,4.4,1.6
8/1/17,33XX N OAK PARK AVE,2,6.8,5.4
8/16/19,33XX N OAK PARK AVE,1.6,2.8,2.3
11/13/21 6:07,33XX N OAK PARK AVE ,4.7,1.5,1.1
11/15/22 5:13,33XX N OAKLEY AVE,1,1.1,0.8
9/12/21 7:05,33XX N OAKLEY AVE ,<1.0,<1.0,<1.0
4/26/24 5:57,33XX N OAKLEY AVE ,5.1,5.5,1.4
2/9/20,33XX N OCONTO AVE,1.7,3.5,< 1
10/9/21 8:30,33XX N OCONTO AVE ,2,6.4,4.1
2/29/24 13:00,33XX N OCONTO AVE ,3.6,2.6,1.9
2/13/19,33XX N OCTAVIA AVE,1.1,7.8,< 1
8/24/19,33XX N OCTAVIA AVE,3.8,4.3,4.3
8/21/23 8:00,33XX N OCTAVIA AVE ,2.5,2.5,0.5
1/10/24 7:00,33XX N OCTAVIA AVE ,2.4,4.8,5.4
10/1/21 8:00,33XX N OCTAVIA AVE ,27,15,35
8/15/22 6:35,33XX N OCTAVIA AVE ,99,36,4.4
10/1/21 8:00,33XX N OCTAVIA AVE ,27,15,35
6/28/22,33XX N OCTAVIA AVE**,See Follow-Up Sequential Sampling Table for Results,,
5/28/19,33XX N ODELL ,See Follow-Up Sequential Sampling Table for Results,,
4/6/19,33XX N ODELL ,4.6,17,1.4
3/20/19,33XX N ODELL AVE,2.7,< 1,< 1
4/6/19,33XX N ODELL AVE,4.6,17,1.4
1/16/23 5:30,33XX N Odell Ave ,1,0.7,0.6
1/3/23 7:16,33XX N OKETO AVE ,14,12,8.2
1/26/17,33XX N OLCOTT AVE,< 1,< 1,< 1
9/24/19,33XX N OLCOTT AVE,5.5,17,2.9
9/24/19,33XX N OLCOTT AVE,5.5,17,2.9
3/18/20,33XX N OLCOTT AVE,See Follow-Up Sequential Sampling Table for Results,,
12/15/19,33XX N OLEANDER AVE,1.1,1.9,< 1
3/26/20,33XX N OLEANDER AVE,3.7,5.6,1.7
7/10/19,33XX N OPAL AVE,3.7,3.9,3.6
3/25/24 5:00,33XX N ORANGE AVE ,0.8,0.7,0.7
5/8/19,33XX N ORIOLE AVE,4,11,1.5
8/7/23 11:00,33XX N ORIOLE AVE,3.6,9.5,2.3
7/14/22 13:00,33XX N ORIOLE AVE ,0.6,<0.5,<0.5
6/7/19,33XX N OSAGE AVE,2,5.2,1.8
10/2/19,33XX N OSCEOLA AVE,2.4,2.6,1.6
4/14/19,33XX N OSCEOLA AVE,370,8.5,2.5
,33XX N OSCEOLA AVE,Customer declined further testing,,
5/13/19,33XX N OVERHILL AVE,4.4,10,2.1
12/4/19,33XX N OVERHILL AVE,2.5,3.1,1.7
5/16/22 6:00,33XX N OVERHILL AVE ,2.4,1,1
10/19/17,33XX N OZARK AVE,2.5,8.6,2
3/18/19,33XX N OZARK AVE,3.9,4.1,1.4
7/8/19,33XX N OZARK AVE,6.7,7.9,5.6
9/18/19,33XX N OZARK AVE,< 1,< 1,< 1
10/16/16,33XX N PACIFIC AVE,3.4,1.5,1.2
7/15/19,33XX N PACIFIC AVE,< 1,8.1,1.5
7/25/19,33XX N PACIFIC AVE,9,25,5.8
4/11/22 17:20,33XX N PACIFIC AVE ,1.3,0.6,0.6
3/19/24 7:42,33XX N PACIFIC AVE ,3,1.1,0.9
5/7/19,33XX N PAGE AVE,3.8,9.7,1.4
3/2/19,33XX N PANAMA AVE,3,3.1,1.1
8/21/19,33XX N PANAMA AVE,2.2,2.7,2.9
1/5/19,33XX N PANAMA AVE,3.5,5.2,16
,33XX N PANAMA AVE,Customer declined further testing,,
9/28/22 9:00,33XX N PANAMA AVE ,3.3,6,3
9/21/19,33XX N PARIS AVE,3.4,2,1.6
7/25/21 8:15,33XX N PARIS AVE ,3.1,1.8,1.7
11/10/20,33XX N PAULINA ST,< 1,< 1,< 1
1/9/22 10:05,33XX N PAULINA ST ,2.6,2.5,2.8
8/16/19,33XX N PIONEER AVE,7.4,16,3.3
,33XX N PIONEER AVE,Customer declined further testing,,
11/14/21 5:50,33XX N PIONEER AVE ,2.4,3,13
10/13/19,33XX N PITTSBURGH AVE,2,8.8,1
12/15/23 9:00,33XX N PITTSBURGH AVE ,1.6,1.3,1.4
